timestamp_ms,ear,pitch,yaw,roll,label
1776973638070,0.20840,37.20799,-12.16711,-1.01461,Distracted
1776973638182,0.23030,36.21033,-11.45292,-2.71084,Distracted
1776973638291,0.21259,26.60442,-5.03253,-3.04500,Distracted
1776973638403,0.21087,24.18550,-3.89685,-2.82390,Distracted
1776973638512,0.20051,23.85443,-1.14019,-3.97929,Distracted
1776973638623,0.22027,24.99182,0.48315,-4.99159,Distracted
1776973638732,0.23770,23.41951,0.17519,-4.65557,Distracted
1776973638841,0.24621,23.95256,-1.48315,-3.72396,Distracted
1776973638952,0.25562,26.04750,-2.40383,-3.09779,Distracted
1776973639061,0.26332,25.00452,-8.34646,-2.17803,Distracted
1776973639172,0.23719,24.45306,-12.77701,-0.29356,Distracted
1776973639280,0.22959,25.10675,-18.75048,2.65576,Distracted
1776973639374,0.21136,25.28815,-21.57131,4.57983,Distracted
1776973639468,0.19293,25.51160,-22.42130,5.42997,Distracted
1776973639575,0.22972,26.99320,-24.40495,6.34195,Distracted
1776973639686,0.25190,28.03309,-27.68649,8.90214,Distracted
1776973639797,0.24988,27.80395,-28.03796,9.43230,Distracted
1776973639906,0.25075,27.83295,-26.38276,9.00818,Distracted
1776973640016,0.25253,27.69676,-26.13992,8.92872,Distracted
1776973640124,0.24800,28.02184,-25.18274,8.25338,Distracted
1776973640233,0.24581,27.73292,-23.23696,7.13481,Distracted
1776973640341,0.23610,26.85671,-19.71268,6.21953,Distracted
1776973640453,0.26372,23.91430,-15.13134,5.22747,Distracted
1776973640581,0.24662,25.26125,-13.70258,4.67098,Distracted
1776973640704,0.21326,31.32189,-8.45571,2.08271,Distracted
1776973640811,0.20061,31.22821,-11.01375,1.93535,Distracted
1776973640922,0.22380,27.25186,-15.82527,0.94141,Distracted
1776973641031,0.24980,19.18903,-21.23750,0.93335,Distracted
1776973641141,0.24284,18.96347,-20.77180,0.88082,Distracted
1776973643724,0.09408,15.87728,11.27663,-8.73870,Distracted
1776973643851,0.16382,22.26584,13.14950,-17.55454,Distracted
1776973643962,0.17566,15.25937,17.20826,-24.88964,Distracted
1776973644071,0.25386,12.81287,17.88979,-27.12791,Distracted
1776973644181,0.17428,15.94176,19.92633,-31.94089,Distracted
1776973644289,0.26773,20.47950,18.54262,-33.57923,Distracted
1776973644400,0.26883,19.57379,16.94708,-33.15746,Distracted
1776973644510,0.26041,19.60562,17.78704,-32.76655,Distracted
1776973644619,0.26114,17.77908,16.18827,-30.00421,Distracted
1776973644730,0.26462,16.70019,10.94760,-26.70286,Distracted
1776973644841,0.21025,12.93093,4.43603,-22.46789,Distracted
1776973644951,0.21190,15.95277,0.40058,-19.39215,Distracted
1776973645059,0.13980,14.74151,-22.88941,-8.51310,Distracted
1776973645170,0.20675,21.83049,-33.91771,1.77519,Distracted
1776973645282,0.29649,30.27460,-37.87017,11.37742,Distracted
1776973645391,0.29490,23.78754,-39.03387,8.63719,Distracted
1776973645500,0.31568,22.79100,-43.19672,9.69474,Distracted
1776973645611,0.23408,26.44060,-44.43659,13.48264,Distracted
1776973645736,0.26084,27.16484,-43.65254,14.99339,Distracted
1776973645860,0.26639,28.04484,-41.42166,13.11835,Distracted
1776973645983,0.27233,27.27000,-41.80179,12.60641,Distracted
1776973646091,0.18209,29.25497,-28.66892,15.00331,Distracted
1776973646203,0.20668,24.91715,-24.88889,12.82217,Distracted
1776973646310,0.25834,9.85287,-26.62404,5.25930,Distracted
1776973646420,0.20429,9.66597,-18.57939,4.96139,Distracted
1776973646530,0.19832,25.14179,-20.02597,4.72920,Distracted
1776973646863,0.27149,18.33949,-5.18723,11.23147,Distracted
1776973646986,0.23137,15.50422,-18.66325,14.55337,Distracted
1776973647096,0.22419,21.07868,-17.27953,17.73297,Distracted
1776973647206,0.21202,26.05987,-19.84961,20.03214,Distracted
1776973647316,0.24427,26.97032,-22.50144,24.45249,Distracted
1776973647427,0.28206,30.15098,-29.44991,28.57368,Distracted
1776973647536,0.26162,33.83232,-29.23885,31.01312,Distracted
1776973647648,0.27707,36.22064,-31.29482,32.40399,Distracted
1776973647758,0.25436,37.37805,-31.28844,32.97667,Distracted
1776973647868,0.25102,36.43732,-29.71768,31.14159,Distracted
1776973647976,0.26938,35.62102,-31.03165,29.63120,Distracted
1776973648086,0.26277,36.42203,-31.09053,29.58827,Distracted
1776973648198,0.24089,35.81106,-30.40873,27.29973,Distracted
1776973648308,0.13477,32.36300,-26.81546,22.45874,Distracted
1776973648418,0.16707,28.07100,-18.39623,13.82059,Distracted
1776973648528,0.19495,26.18292,-19.06549,10.95999,Distracted
1776973648638,0.22344,24.01933,-13.78881,5.96541,Distracted
1776973648746,0.22494,20.95486,-12.74470,0.46481,Distracted
1776973648856,0.24761,15.35409,-13.02745,-1.95050,Distracted
1776973648966,0.24267,14.88814,-11.09606,-3.04935,Distracted
1776973649075,0.24911,11.45037,-10.87396,-3.49179,Distracted
1776973649186,0.27372,12.18573,-10.35716,-3.87256,Distracted
1776973649296,0.27947,12.69823,-10.76620,-3.67482,Distracted
1776973649404,0.25540,14.61060,-15.07390,-3.34165,Distracted
1776973649516,0.25715,13.26290,-18.52324,-1.30268,Distracted
1776973649626,0.26549,14.41987,-21.38651,0.04500,Distracted
1776973649734,0.25011,18.26534,-27.12233,5.04802,Distracted
1776973649842,0.11264,22.15895,-29.03819,9.23526,Distracted
1776973649951,0.15189,28.76979,-29.74125,11.90157,Distracted
1776973650063,0.22099,22.40120,-41.05649,11.89936,Distracted
1776973650174,0.21872,23.17663,-44.03926,17.11310,Distracted
1776973650284,0.20077,24.38578,-45.64451,18.79657,Distracted
1776973650395,0.18149,26.83638,-44.20741,20.49533,Distracted
1776973650505,0.16369,26.65221,-40.42839,21.76403,Distracted
1776973650644,0.16365,26.73044,-39.81559,21.53767,Distracted
1776973650756,0.15709,40.25627,-29.41485,24.48795,Distracted
1776973650866,0.14683,39.50784,-27.04594,23.13183,Distracted
1776973650975,0.11744,36.82481,-29.12952,22.62500,Distracted
1776973651085,0.10624,36.51640,-28.51374,22.57399,Distracted
1776973651196,0.10951,36.78306,-27.73342,22.24013,Distracted
1776973651308,0.11333,36.81891,-27.75367,22.05979,Distracted
1776973651418,0.12617,36.79627,-28.16592,22.10095,Distracted
1776973651526,0.13203,36.81121,-28.29318,22.09077,Distracted
1776973651637,0.13920,36.87674,-28.48876,22.04261,Distracted
1776973651747,0.13377,35.89256,-28.50411,21.46867,Distracted
1776973651857,0.12111,35.44155,-28.10468,21.03639,Distracted
1776973651967,0.12266,35.31585,-27.79599,20.71098,Distracted
1776973652076,0.14497,35.54672,-27.68877,20.59152,Distracted
1776973652186,0.16525,35.96033,-27.65031,20.58344,Distracted
1776973652295,0.18618,35.61925,-28.13002,20.26086,Distracted
1776973652407,0.18638,35.83042,-27.87406,20.13249,Distracted
1776973652514,0.19261,35.88268,-27.95209,20.15218,Distracted
1776973652625,0.20729,36.43459,-28.75299,20.29381,Distracted
1776973652736,0.21095,36.13306,-29.46968,20.20595,Distracted
1776973652843,0.21610,36.01739,-29.36471,20.14987,Distracted
1776973652954,0.22101,35.95006,-29.28662,20.11173,Distracted
1776973653062,0.22924,35.88385,-29.34509,19.96638,Distracted
1776973653171,0.23600,35.61767,-29.46334,19.69533,Distracted
1776973653280,0.24011,36.37009,-29.52322,20.38098,Distracted
1776973653389,0.21853,36.23500,-29.88616,20.06302,Distracted
1776973653499,0.17861,35.48993,-29.87851,19.37082,Distracted
1776973653609,0.15953,35.38862,-30.04228,19.19592,Distracted
1776973653721,0.14811,35.26097,-29.69807,18.88134,Distracted
1776973653844,0.15393,35.31074,-29.58619,18.85689,Distracted
1776973653955,0.16411,35.67100,-28.90815,18.91523,Distracted
1776973654066,0.18400,35.78393,-29.21060,19.20475,Distracted
1776973654176,0.20416,36.43944,-29.41744,20.09639,Distracted
1776973654284,0.21238,36.43130,-29.04810,19.99074,Distracted
1776973654394,0.21963,36.24391,-28.85737,19.86857,Distracted
1776973654501,0.22648,36.06615,-28.66899,19.59819,Distracted
1776973654610,0.23125,35.85096,-28.27517,19.59413,Distracted
1776973654719,0.29118,35.63413,-29.16482,20.15478,Distracted
1776973654832,0.30769,35.90446,-29.74083,20.33397,Distracted
1776973654941,0.31869,35.90826,-30.10305,20.30520,Distracted
1776973655051,0.29954,36.48400,-30.03809,20.74899,Distracted
1776973655161,0.24808,36.91926,-29.64899,20.91446,Distracted
1776973655270,0.24778,37.11488,-29.81350,20.93490,Distracted
1776973655395,0.24061,37.21983,-31.12543,21.24401,Distracted
1776973655506,0.18513,36.18145,-30.55978,20.66777,Distracted
1776973655614,0.16557,36.44830,-30.79040,20.76186,Distracted
1776973655726,0.16689,38.05572,-29.47193,20.58926,Distracted
1776973655836,0.17135,38.50835,-29.62731,21.01106,Distracted
1776973655946,0.20839,38.33076,-30.71292,21.67044,Distracted
1776973656070,0.22096,38.33053,-30.85003,21.74979,Distracted
1776973656182,0.23666,38.28274,-30.99715,21.70563,Distracted
1776973656291,0.24715,38.14470,-30.97001,21.46604,Distracted
1776973656401,0.25033,37.96813,-31.67628,21.71557,Distracted
1776973656511,0.23831,37.29157,-31.63340,21.84456,Distracted
1776973656617,0.22309,37.16500,-31.71139,21.82756,Distracted
1776973656725,0.21646,37.32585,-31.91375,21.92862,Distracted
1776973656834,0.21705,37.61964,-31.65472,21.94211,Distracted
1776973656943,0.21862,37.50851,-32.41578,21.72148,Distracted
1776973657051,0.23748,37.27038,-32.28337,21.63944,Distracted
1776973657160,0.23660,37.27745,-32.23405,21.72974,Distracted
1776973657270,0.22681,37.16763,-32.04462,21.80322,Distracted
1776973657381,0.22079,37.43044,-31.55899,21.72043,Distracted
1776973657491,0.22234,37.37791,-31.77666,21.79971,Distracted
1776973657601,0.22683,37.11552,-31.89390,21.65524,Distracted
1776973657708,0.23122,36.73016,-32.02623,21.76022,Distracted
1776973657817,0.23121,36.73042,-31.80907,21.69777,Distracted
1776973657927,0.22807,37.12934,-31.70733,21.92010,Distracted
1776973658036,0.22591,37.74656,-31.48366,21.86343,Distracted
1776973658145,0.22489,37.76751,-31.47558,21.84612,Distracted
1776973658255,0.23021,37.61490,-31.60433,21.54766,Distracted
1776973658365,0.23420,36.98528,-31.54650,21.83726,Distracted
1776973658474,0.23338,36.98749,-31.16375,21.64886,Distracted
1776973658585,0.22923,37.02610,-31.43572,21.66404,Distracted
1776973658695,0.22705,37.47235,-31.55416,21.58396,Distracted
1776973658804,0.25408,37.36844,-31.63145,21.61102,Distracted
1776973658915,0.26811,36.84827,-32.35578,22.12482,Distracted
1776973659023,0.29768,36.58186,-32.51528,22.08508,Distracted
1776973659135,0.30154,36.16433,-32.73562,21.85965,Distracted
1776973659245,0.29802,36.24412,-32.70947,21.88391,Distracted
1776973659355,0.29095,36.34643,-32.50523,21.98201,Distracted
1776973659466,0.27545,36.43408,-32.74146,22.16175,Distracted
1776973659576,0.26640,36.66294,-32.51708,22.06331,Distracted
1776973659684,0.26536,36.76715,-32.51252,22.00641,Distracted
1776973659791,0.26319,36.59199,-31.99027,21.88292,Distracted
1776973659903,0.29093,36.27717,-32.51726,21.86452,Distracted
1776973660013,0.30007,36.53491,-32.93431,21.92007,Distracted
1776973660122,0.30802,36.56997,-32.71726,21.88445,Distracted
1776973660234,0.31663,36.80277,-32.56132,21.87270,Distracted
1776973660372,0.32588,36.12870,-32.74786,21.44206,Distracted
1776973660481,0.32964,36.09423,-32.51447,21.59575,Distracted
1776973660589,0.32788,36.03512,-32.40724,21.51856,Distracted
1776973660697,0.26991,36.79666,-32.10100,21.96447,Distracted
1776973660807,0.25192,36.67526,-31.95617,21.85580,Distracted
1776973660916,0.16590,36.22456,-31.69102,21.52343,Distracted
1776973661026,0.13560,36.28566,-31.24415,21.42927,Distracted
1776973661135,0.14351,36.39196,-31.17927,21.47365,Distracted
1776973661246,0.16460,36.39065,-31.54734,21.69908,Distracted
1776973661350,0.18593,36.56962,-31.20441,21.54657,Distracted
1776973661466,0.21463,37.09324,-30.99517,21.82605,Distracted
1776973661576,0.14848,36.85897,-31.34279,21.47808,Distracted
1776973661686,0.13753,37.15071,-30.30208,20.89540,Distracted
1776973661796,0.14936,37.23061,-30.63667,21.27154,Distracted
1776973661905,0.19231,37.26537,-31.15915,21.39406,Distracted
1776973662017,0.20316,37.28957,-30.98932,21.46775,Distracted
1776973662126,0.21520,37.30798,-30.78565,21.63130,Distracted
1776973662236,0.21513,37.44321,-31.08140,22.05671,Distracted
1776973662345,0.21772,37.49871,-30.95882,21.96822,Distracted
1776973662458,0.21910,37.63485,-30.68660,21.93429,Distracted
1776973662568,0.22262,37.69294,-30.70677,21.81480,Distracted
1776973662676,0.21623,37.17879,-30.90530,21.51497,Distracted
1776973662787,0.21268,36.49597,-31.06175,20.97556,Distracted
1776973662894,0.18474,35.72531,-31.50103,20.54804,Distracted
1776973663004,0.15279,35.89376,-31.42689,20.79858,Distracted
1776973663114,0.15133,35.89431,-31.31215,20.83694,Distracted
1776973663224,0.24731,36.83349,-31.36342,21.84198,Distracted
1776973663333,0.27401,24.99427,-38.78671,15.57301,Distracted
1776973663442,0.23769,36.71660,-32.37797,21.58212,Distracted
1776973663551,0.22087,36.50118,-32.10380,21.60380,Distracted
1776973663658,0.18313,36.47794,-31.96903,21.51305,Distracted
1776973663766,0.18746,36.60793,-31.96177,21.63409,Distracted
1776973663875,0.24843,36.87696,-32.02014,21.78201,Distracted
1776973663987,0.27055,37.06654,-31.96726,21.79692,Distracted
1776973664096,0.28929,36.81355,-32.32077,21.80556,Distracted
1776973664207,0.30569,36.52498,-32.48144,21.74875,Distracted
1776973664318,0.30233,36.47815,-32.53027,21.76438,Distracted
1776973664425,0.28117,36.63062,-32.95742,21.94428,Distracted
1776973664534,0.26507,36.75949,-32.39998,21.94960,Distracted
1776973664644,0.26322,36.99519,-32.18549,21.73314,Distracted
1776973664755,0.26682,37.15357,-32.28116,21.59951,Distracted
1776973664864,0.26639,37.35602,-32.04576,21.67477,Distracted
1776973664974,0.26499,36.70974,-32.55180,21.50793,Distracted
1776973665081,0.25882,36.48928,-32.69340,21.36002,Distracted
1776973665190,0.25812,36.50891,-32.77639,21.24714,Distracted
1776973665303,0.24944,36.99829,-31.93977,21.52516,Distracted
1776973665426,0.25321,36.65707,-31.99399,21.74370,Distracted
1776973665536,0.25471,36.82749,-31.91552,21.60869,Distracted
1776973665648,0.27662,36.45903,-32.13654,21.49725,Distracted
1776973665758,0.29064,36.17157,-32.03007,21.77243,Distracted
1776973665867,0.29899,35.97369,-32.14404,21.66466,Distracted
1776973665978,0.30133,36.11487,-32.10434,21.79540,Distracted
1776973666086,0.30158,36.43253,-32.15303,21.79913,Distracted
1776973666197,0.30514,36.04747,-31.72903,21.80553,Distracted
1776973666308,0.30658,36.54745,-32.06296,22.26812,Distracted
1776973666417,0.30509,36.34403,-32.19427,22.20144,Distracted
1776973666526,0.28342,36.80913,-32.15671,22.35520,Distracted
1776973666636,0.27657,37.11632,-31.58655,22.14366,Distracted
1776973666748,0.27272,37.25733,-31.27734,21.86755,Distracted
1776973666858,0.23874,36.90992,-31.48864,21.61185,Distracted
1776973666968,0.23874,36.17954,-31.18585,20.65876,Distracted
1776973667078,0.22165,34.88119,-30.97371,20.44200,Distracted
1776973667191,0.19217,35.07825,-31.23596,21.08611,Distracted
1776973667301,0.20376,35.28987,-32.30418,21.56432,Distracted
1776973667409,0.20956,34.86256,-32.95996,21.61506,Distracted
1776973667519,0.21894,34.73912,-33.07313,21.83599,Distracted
1776973667631,0.21337,34.45800,-33.13616,21.66159,Distracted
1776973667741,0.19405,34.21181,-33.16075,21.57615,Distracted
1776973667850,0.20520,33.97604,-32.88924,21.46294,Distracted
1776973667960,0.21447,34.13041,-33.09970,21.20256,Distracted
1776973668069,0.22021,33.91378,-32.63940,21.13016,Distracted
1776973668176,0.22069,33.63049,-33.68163,21.32202,Distracted
1776973668286,0.21892,33.71115,-33.63906,21.27844,Distracted
1776973668396,0.22443,34.15506,-33.41521,21.48374,Distracted
1776973668505,0.21219,34.57249,-33.38624,21.92263,Distracted
1776973668615,0.19159,35.06976,-32.59706,22.43209,Distracted
1776973668724,0.19456,35.47351,-33.17153,22.63068,Distracted
1776973668849,0.19410,35.57547,-33.07091,22.65687,Distracted
1776973668972,0.20731,34.80673,-33.46033,22.08696,Distracted
1776973669080,0.20134,35.01254,-33.47804,22.11443,Distracted
1776973669189,0.20551,34.81281,-33.14046,22.45205,Distracted
1776973669301,0.29027,34.90536,-33.32181,22.70890,Distracted
1776973669409,0.33346,34.65937,-33.67504,22.40359,Distracted
1776973669535,0.34084,34.43533,-34.11141,22.33725,Distracted
1776973669660,0.35101,34.74612,-33.75269,22.49351,Distracted
1776973669770,0.35993,34.69420,-34.83421,22.27600,Distracted
1776973669880,0.35592,34.19104,-34.45045,22.01805,Distracted
1776973669987,0.35567,34.00216,-34.47117,21.97341,Distracted
1776973670097,0.20997,33.72592,-34.10260,21.81416,Distracted
1776973670207,0.19479,33.65080,-33.72762,21.18469,Distracted
1776973670316,0.17702,33.78566,-33.29517,20.92389,Distracted
1776973670425,0.19230,34.10250,-33.12596,20.89979,Distracted
1776973670537,0.18556,34.29027,-33.31714,20.96782,Distracted
1776973670647,0.19381,34.70026,-32.98052,21.00756,Distracted
1776973670758,0.18973,34.50947,-33.34631,20.98504,Distracted
1776973670869,0.18466,34.34611,-32.75255,21.07745,Distracted
1776973670978,0.18966,34.56545,-32.85826,21.17910,Distracted
1776973671103,0.17196,34.38944,-31.77984,21.06443,Distracted
1776973671211,0.18218,33.71669,-33.02941,20.90911,Distracted
1776973671320,0.17983,34.14265,-32.19400,21.06558,Distracted
1776973671431,0.18799,34.14560,-33.54565,21.16509,Distracted
1776973671541,0.19346,34.26310,-33.27677,21.25789,Distracted
1776973671651,0.19576,34.86374,-32.93511,21.47843,Distracted
1776973671761,0.19881,35.03011,-33.03054,21.35468,Distracted
1776973671871,0.20659,34.80025,-32.74286,21.04324,Distracted
1776973671983,0.24022,35.11057,-32.86214,21.29489,Distracted
1776973672091,0.33824,34.52789,-33.57053,21.95109,Distracted
1776973672201,0.36493,33.72986,-34.26015,22.11915,Distracted
1776973672312,0.37733,33.66267,-35.01593,22.24018,Distracted
1776973672422,0.38486,33.54005,-35.22864,22.12355,Distracted
1776973672531,0.37912,33.55311,-34.92308,22.02985,Distracted
1776973672641,0.37440,33.52323,-34.84295,22.02278,Distracted
1776973672752,0.36628,33.32866,-34.60327,21.71397,Distracted
1776973672861,0.36006,33.46189,-34.44324,21.51838,Distracted
1776973672971,0.35578,33.56819,-33.82717,21.48047,Distracted
1776973673081,0.36244,33.07935,-34.33191,21.33960,Distracted
1776973673190,0.36171,33.28519,-34.66485,21.72371,Distracted
1776973673299,0.14404,33.29824,-34.53994,21.37257,Distracted
1776973673406,0.10290,32.44840,-32.22867,20.43053,Distracted
1776973673516,0.12226,33.14813,-32.55508,20.79718,Distracted
1776973673625,0.18954,34.20780,-32.42694,21.77705,Distracted
1776973673733,0.22163,34.81684,-33.09872,22.49407,Distracted
1776973673842,0.23941,34.52134,-33.72589,22.77132,Distracted
1776973673951,0.27167,34.86687,-33.74662,22.83529,Distracted
1776973674060,0.30354,34.86248,-33.93596,23.02230,Distracted
1776973674169,0.30586,34.99953,-33.21332,23.05223,Distracted
1776973674280,0.30786,22.65803,-40.37540,16.04719,Distracted
1776973674387,0.30613,34.42218,-33.89764,22.56678,Distracted
1776973674494,0.28501,22.61499,-40.17716,16.14082,Distracted
1776973674605,0.24211,33.46740,-33.55803,22.72124,Distracted
1776973674716,0.24382,33.47517,-33.89545,22.86458,Distracted
1776973674826,0.24989,21.60314,-40.93876,16.29409,Distracted
1776973674935,0.22904,21.67443,-41.05163,16.20657,Distracted
1776973675046,0.22476,33.71986,-33.51156,23.16971,Distracted
1776973675154,0.21236,33.13434,-33.71963,22.56739,Distracted
1776973675262,0.21665,33.74222,-33.36598,22.75321,Distracted
1776973675372,0.26809,34.39235,-33.40340,23.14249,Distracted
1776973675481,0.30106,33.76484,-34.20998,22.86628,Distracted
1776973675591,0.30411,33.79182,-34.25719,22.84649,Distracted
1776973675700,0.29980,33.36848,-34.39521,22.41291,Distracted
1776973675809,0.29977,34.07842,-34.12743,22.44047,Distracted
1776973675918,0.29459,33.47493,-34.53989,21.96419,Distracted
1776973676030,0.29546,33.99403,-34.01918,22.20388,Distracted
1776973676141,0.31906,33.78672,-34.38228,22.16455,Distracted
1776973676251,0.33747,34.03868,-34.40857,22.48936,Distracted
1776973676360,0.35547,33.56294,-34.86071,22.54052,Distracted
1776973676470,0.35634,33.68254,-35.05831,22.70392,Distracted
1776973676579,0.35662,33.51571,-35.50091,23.01144,Distracted
1776973676702,0.34856,33.87052,-36.24492,23.29235,Distracted
1776973676811,0.32747,33.58214,-35.39651,22.91412,Distracted
1776973676920,0.31478,33.72036,-35.19860,22.72829,Distracted
1776973677031,0.30488,33.66161,-34.89558,22.50360,Distracted
1776973677141,0.30262,33.92391,-34.75216,22.46517,Distracted
1776973677250,0.30808,33.86529,-34.71178,22.48657,Distracted
1776973677361,0.31145,33.87363,-34.86905,22.53263,Distracted
1776973677470,0.31457,34.14386,-34.61396,22.75523,Distracted
1776973677578,0.31681,34.12351,-34.72509,22.76542,Distracted
1776973677687,0.31419,34.18979,-34.35191,22.71537,Distracted
1776973677794,0.31501,34.14078,-34.64477,22.81044,Distracted
1776973677904,0.31335,34.32377,-34.81742,22.81015,Distracted
1776973678015,0.30517,34.75314,-34.54896,23.07601,Distracted
1776973678124,0.30152,34.54154,-34.23140,22.76085,Distracted
1776973678232,0.30100,34.63795,-33.86584,22.83254,Distracted
1776973678359,0.29267,33.95984,-34.11288,22.75954,Distracted
1776973678482,0.26640,33.82574,-33.05860,22.36278,Distracted
1776973678593,0.22388,33.57220,-33.23728,22.56908,Distracted
1776973678704,0.21870,33.30422,-33.50245,22.68743,Distracted
1776973678813,0.22042,32.96429,-33.93773,22.51660,Distracted
1776973678923,0.21185,33.06942,-33.43064,22.66611,Distracted
1776973679035,0.21019,32.88850,-33.73741,22.63391,Distracted
1776973679143,0.21061,32.90614,-34.24006,22.77464,Distracted
1776973679254,0.20697,32.79993,-34.58427,22.82305,Distracted
1776973679364,0.20327,33.16074,-34.59937,23.12545,Distracted
1776973679474,0.19262,21.72566,-41.10632,16.64702,Distracted
1776973679583,0.19095,21.96243,-41.11582,16.93313,Distracted
1776973679691,0.19544,22.22133,-41.88672,17.05864,Distracted
1776973679801,0.19290,21.97266,-41.82560,16.87180,Distracted
1776973679909,0.31669,22.52705,-41.68820,18.47603,Distracted
1776973680019,0.35181,21.29380,-43.64640,17.64482,Distracted
1776973680128,0.33396,21.89475,-43.41194,17.78850,Distracted
1776973680238,0.32756,22.10263,-43.24692,17.39720,Distracted
1776973680346,0.31369,33.23664,-34.54175,24.07312,Distracted
1776973680456,0.33671,21.89444,-42.90275,17.18011,Distracted
1776973680563,0.33768,22.11501,-42.85359,17.37391,Distracted
1776973680672,0.34440,21.73854,-42.84550,17.38262,Distracted
1776973680783,0.34556,33.36263,-36.58753,24.77338,Distracted
1776973680892,0.34723,33.45902,-36.35000,24.80611,Distracted
1776973681001,0.36889,32.68419,-37.24999,24.10716,Distracted
1776973681109,0.36967,32.68473,-36.65373,24.10094,Distracted
1776973681218,0.36853,32.61131,-36.73417,24.18099,Distracted
1776973681329,0.36895,21.03248,-43.60817,17.03561,Distracted
1776973681441,0.37419,20.87951,-43.61140,17.04368,Distracted
1776973681550,0.37022,21.06996,-43.43485,16.96264,Distracted
1776973681662,0.35587,32.50401,-36.52529,24.55537,Distracted
1776973681769,0.34766,32.83759,-36.74575,24.80741,Distracted
1776973681879,0.34810,21.07400,-44.31191,17.20236,Distracted
1776973681989,0.34347,33.06383,-37.56765,24.47872,Distracted
1776973682101,0.34101,21.91279,-44.38887,16.84385,Distracted
1776973682211,0.33656,33.51587,-36.93293,24.18272,Distracted
1776973682320,0.33545,21.71939,-44.32927,16.59052,Distracted
1776973682428,0.33855,32.73860,-37.93452,23.74603,Distracted
1776973682538,0.32639,33.01199,-36.80536,24.04635,Distracted
1776973682649,0.32823,32.86199,-37.08008,24.21853,Distracted
1776973682758,0.33042,32.87510,-37.09841,24.19265,Distracted
1776973682870,0.33633,32.92772,-37.62867,24.17704,Distracted
1776973682979,0.33853,21.30536,-44.24489,16.80270,Distracted
1776973683090,0.33627,21.08358,-44.44622,16.94465,Distracted
1776973683197,0.33687,21.14233,-44.58431,16.96345,Distracted
1776973683307,0.33604,21.08616,-44.82065,16.85041,Distracted
1776973683416,0.33374,20.99505,-44.57529,16.83362,Distracted
1776973683526,0.32482,32.25629,-37.52591,24.30406,Distracted
1776973683637,0.31465,20.79482,-44.01136,16.59734,Distracted
1776973683745,0.31629,32.57206,-36.89022,24.06380,Distracted
1776973683855,0.31335,21.06359,-43.98660,16.73499,Distracted
1776973683962,0.32489,21.48052,-43.37081,17.22337,Distracted
1776973684071,0.32900,33.16476,-36.40788,24.76785,Distracted
1776973684183,0.33866,22.08779,-43.88651,18.65525,Distracted
1776973684291,0.34315,21.74063,-44.84333,18.47289,Distracted
1776973684401,0.34569,32.96688,-36.51782,25.44842,Distracted
1776973684512,0.35268,21.23630,-44.63190,18.05978,Distracted
1776973684626,0.35561,21.44072,-44.77780,18.09796,Distracted
1776973684748,0.35559,21.66036,-44.64770,18.31707,Distracted
1776973684859,0.36183,21.80102,-44.51164,18.27619,Distracted
1776973684982,0.37708,22.29815,-44.95363,18.63724,Distracted
1776973685089,0.38337,32.92826,-37.67932,25.47768,Distracted
1776973685200,0.37309,21.95559,-44.79228,18.26298,Distracted
1776973685307,0.36812,21.26216,-44.53138,17.93736,Distracted
1776973685417,0.35948,21.23546,-44.76751,18.14087,Distracted
1776973685526,0.35821,20.92648,-44.13575,17.31609,Distracted
1776973685635,0.36181,20.92662,-43.58688,17.47276,Distracted
1776973685746,0.30239,21.32355,-43.72452,17.87765,Distracted
1776973685854,0.29813,21.52988,-43.08224,17.72103,Distracted
1776973685964,0.28874,20.93861,-42.85924,17.25004,Distracted
1776973686073,0.28237,20.76371,-42.60841,17.13109,Distracted
1776973686185,0.28036,21.07043,-42.71142,17.37913,Distracted
1776973686294,0.26474,21.55761,-41.82576,17.90504,Distracted
1776973686403,0.27739,21.06538,-42.39596,18.05931,Distracted
1776973686513,0.36962,32.28233,-35.05284,25.66355,Distracted
1776973686622,0.38696,21.38492,-43.70585,18.40285,Distracted
1776973686747,0.41834,21.23724,-43.89350,18.26754,Distracted
1776973686856,0.39671,21.73076,-44.21105,17.81378,Distracted
1776973686966,0.37123,32.60601,-35.03707,24.36177,Distracted
1776973687075,0.35628,33.31380,-34.74907,24.37393,Distracted
1776973687186,0.34997,33.50564,-34.65700,24.42712,Distracted
1776973687294,0.35890,33.47024,-35.73196,25.17207,Distracted
1776973687401,0.34766,33.33363,-36.02363,25.58054,Distracted
1776973687511,0.36372,21.94708,-43.86514,18.48039,Distracted
1776973687620,0.35762,22.20688,-43.74666,18.64117,Distracted
1776973687728,0.35179,33.02634,-36.26057,25.31562,Distracted
1776973687837,0.34070,22.04864,-44.01964,18.61323,Distracted
1776973687946,0.33898,21.58248,-43.89925,18.55678,Distracted
1776973688069,0.31462,21.96593,-43.73375,18.66314,Distracted
1776973688193,0.30453,33.12091,-36.49018,25.27538,Distracted
1776973688301,0.28739,33.75090,-36.10358,25.61081,Distracted
1776973688411,0.30899,21.98652,-44.36044,18.42194,Distracted
1776973688521,0.30692,21.75116,-44.17522,18.21634,Distracted
1776973688631,0.30482,21.44085,-44.08461,18.08094,Distracted
1776973688742,0.29476,21.04788,-43.98710,17.52381,Distracted
1776973688852,0.28904,20.71128,-43.29460,17.59378,Distracted
